year,ISSUE_DATE,PERMIT_SUBTYPE_NAME,DESC_OF_WORK,FULL_ADDRESS,street,zip,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
2018,"2018/11/19 05:00:00+00","SOLAR SYSTEM","Installation of a 7.37kW solar PV system. Roof mounted, 22 panels on a string inverter","621 14TH ST NE, WASHINGTON, DC 20002","621 14TH ST NE",20002,38.89795,-76.985239,1,rooftop,"621 14th St NE",,"Washington, DC 20002",621,"14th St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2018,"2018/09/26 04:00:00+00","SOLAR SYSTEM","Installation of an 18.55kW Solar PV system. Roof mounted, 53 panels with integrated microinverters.","1605 JONQUIL ST NW, WASHINGTON, DC 20012","1605 JONQUIL ST NW",20012,38.984517,-77.03731,1,rooftop,"1605 Jonquil St NW",,"Washington, DC 20012",1605,"Jonquil St NW",,,Washington,DC,"District of Columbia",20012,US,"Statewide (City of Washington)"
2018,"2018/09/18 04:00:00+00","SOLAR SYSTEM","REVISION TO PERMIT SOL1800359 to Revise Electrical drawing. Panel went from 200 to 100amp. Changed description of sistering on drawing S001","118 VAN BUREN ST NW, WASHINGTON, DC 20012","118 VAN BUREN ST NW",20012,38.969739,-77.012362,1,rooftop,"118 Van Buren St NW",,"Washington, DC 20012",118,"Van Buren St NW",,,Washington,DC,"District of Columbia",20012,US,"Statewide (City of Washington)"
2018,"2018/12/03 05:00:00+00","SOLAR SYSTEM","installing 16 roof mounted solar panels, 4.88 kw","3513 RODMAN ST NW, WASHINGTON, DC 20008","3513 RODMAN ST NW",20008,38.939258,-77.069652,1,rooftop,"3513 Rodman St NW",,"Washington, DC 20008",3513,"Rodman St NW",,,Washington,DC,"District of Columbia",20008,US,"Statewide (City of Washington)"
2018,"2018/12/05 05:00:00+00","SOLAR SYSTEM","Installation of a 8.05kW solar PV system. Roof mounted, 23 panels with integrated micro inverters","5914 2ND ST NW, WASHINGTON, DC 20011","5914 2ND ST NW",20011,38.961824,-77.013909,1,rooftop,"5914 2nd St NW",,"Washington, DC 20011",5914,"2nd St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2018,"2018/05/08 04:00:00+00","SOLAR SYSTEM","To install 5.2 kW size of solar panels with a system height of 1.8 feet on the roof of the building.","5313 9TH ST NW, WASHINGTON, DC 20011","5313 9TH ST NW",20011,38.954687,-77.025438,1,rooftop,"5313 9th St NW",,"Washington, DC 20011",5313,"9th St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2018,"2018/05/08 04:00:00+00","SOLAR SYSTEM","To install 2.6 kW size of solar panels on the roof of the building.","2211 RAND PL NE, WASHINGTON, DC 20002","2211 RAND PL NE",20002,38.913173,-76.973248,1,rooftop,"2211 Rand Pl NE",,"Washington, DC 20002",2211,"Rand Pl NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2018,"2018/08/28 04:00:00+00","SOLAR SYSTEM","Installation of Solar PV System 10 kW on row house","3206 18TH ST NW, WASHINGTON, DC 20010","3206 18TH ST NW",20010,38.93185,-77.041567,1,rooftop,"3206 18th St NW",,"Washington, DC 20010",3206,"18th St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2018,"2018/06/25 04:00:00+00","SOLAR SYSTEM","To install 18.605 kW size of solar panels with a ballasted system on the roof of the building.","1412 MINNESOTA AVE SE, WASHINGTON, DC 20020","1412 MINNESOTA AVE SE",20020,38.867025,-76.984164,1,rooftop,"1412 Minnesota Ave SE",,"Washington, DC 20020",1412,"Minnesota Ave SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2018,"2018/12/18 05:00:00+00","SOLAR SYSTEM","Installation of 3.025kw roof mounted solar system with 11 275w Canadian Solar modules & a SolarEdge SE3000H inverter.","2705 BRANCH AVE SE, WASHINGTON, DC 20020","2705 BRANCH AVE SE",20020,38.857023,-76.959278,1,rooftop,"2705 Branch Ave SE",,"Washington, DC 20020",2705,"Branch Ave SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2018,"2018/06/14 04:00:00+00","SOLAR SYSTEM","************ 
THIS IS TO BE CHANGED TO : 
736 Cheasapeake Street SE, Washington, DC 20032 
LOT: 133 
SQUARE: 6164 
************ 

19.44kW flat roof ballasted solar pv system","736 CHESAPEAKE ST SE","736 CHESAPEAKE ST SE",NA,38.829454,-76.995411,1,rooftop,"736 Chesapeake St SE",,"Washington, DC 20032",736,"Chesapeake St SE",,,Washington,DC,"District of Columbia",20032,US,"Statewide (City of Washington)"
2018,"2018/07/17 04:00:00+00","SOLAR SYSTEM","Installation of 2.12kw roof mounted solar system with 8 265w Trina Solar modules and 8 Enphase IQ6 microinverters.","814 SOMERSET PL NW, WASHINGTON, DC 20011","814 SOMERSET PL NW",20011,38.966574,-77.025172,1,rooftop,"814 Somerset Pl NW",,"Washington, DC 20011",814,"Somerset Pl NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2018,"2018/02/23 05:00:00+00","SOLAR SYSTEM","Install (226) solar panels on ballasted, non-penetrating racking on roof of existing structures. Max height above roof less than 1'.","1880 ADAMS ST NE, WASHINGTON, DC 20018","1880 ADAMS ST NE",20018,38.920487,-76.97754,1,rooftop,"1880 Adams St NE",,"Washington, DC 20018",1880,"Adams St NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2018,"2018/11/06 05:00:00+00","SOLAR SYSTEM","Install Solar PV on top of penthouse roof.","950 MAINE AVE SW, WASHINGTON, DC 20024","950 MAINE AVE SW",20024,38.880511,-77.025644,1,rooftop,"950 Maine Ave SW",,"Washington, DC 20024",950,"Maine Ave SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
2018,"2018/08/16 04:00:00+00","SOLAR SYSTEM","To install 24.375 kW size of solar panels with a ballasted system on the roof of the building.","633 RR E ST SE, WASHINGTON, DC 20003","633 RR E ST SE",20003,38.912457,-77.020189,0.82,range_interpolation,"633 R St NW",,"Washington, DC 20001",633,"R St NW",,,Washington,DC,"District of Columbia",20001,US,"TIGER/Line® from the US Census Bureau"
2018,"2018/04/30 04:00:00+00","SOLAR SYSTEM","4.2kw rooftop solar pv system, less than 4' above roof","907 4TH ST SE, WASHINGTON, DC 20003","907 4TH ST SE",20003,38.879052,-77.000796,1,rooftop,"907 4th St SE",,"Washington, DC 20003",907,"4th St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
2018,"2018/08/16 04:00:00+00","SOLAR SYSTEM","To install 5.525 kW size of solar panels with a system height of 1.9 feet on the roof of the building.","2568 MARTIN LUTHER KING JR AVE SE, WASHINGTON, DC 20020","2568 MARTIN LUTHER KING JR AVE SE",20020,38.859285,-76.994916,1,rooftop,"2568 Martin Luther King Jr Ave SE",,"Washington, DC 20020",2568,"Martin Luther King Jr Ave SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2018,"2018/03/22 04:00:00+00","SOLAR SYSTEM","Roof top solar PV system","1849 VERNON ST NW, WASHINGTON, DC 20009","1849 VERNON ST NW",20009,38.917215,-77.043249,1,rooftop,"1849 Vernon St NW",,"Washington, DC 20009",1849,"Vernon St NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
2018,"2018/04/04 04:00:00+00","SOLAR SYSTEM","The system this home will have is rated at 3.18kw. The system includes Talesun 265 modules also Enphase IQ6 micro-inverters.  This system will be below 4ft above roof surface.","4215 HAYES ST NE, WASHINGTON, DC 20019","4215 HAYES ST NE",20019,38.899532,-76.942049,1,rooftop,"4215 Hayes St NE",,"Washington, DC 20019",4215,"Hayes St NE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2018,"2018/04/30 04:00:00+00","SOLAR SYSTEM","9.35kw rooftop solar system, less than 4' above roof","811 10TH ST NE, WASHINGTON, DC 20002","811 10TH ST NE",20002,38.900695,-76.992402,1,rooftop,"811 10th St NE",,"Washington, DC 20002",811,"10th St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2018,"2018/08/21 04:00:00+00","SOLAR SYSTEM","9.86kw rooftop solar pv system, less than 4' above roof","1108 7TH ST NE, WASHINGTON, DC 20002","1108 7TH ST NE",20002,38.90408,-76.996403,1,rooftop,"1108 7th St NE",,"Washington, DC 20002",1108,"7th St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2018,"2018/04/24 04:00:00+00","SOLAR SYSTEM","4.2 kw solar pv system, less than 4' above roof","837 4TH ST NE 2, WASHINGTON, DC 20002","837 4TH ST NE 2",20002,38.901149,-77.000347,1,rooftop,"837 4th St NE",2,"Washington, DC 20002",837,"4th St NE",,2,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2018,"2018/11/08 05:00:00+00","SOLAR SYSTEM","INSTALLING A 6.6KW ROOFTOP SOLAR ARRAY USING 22 TRINA 300 WATT PANELS","53 46TH ST NE, WASHINGTON, DC 20019","53 46TH ST NE",20019,38.891098,-76.936577,1,rooftop,"53 46th St NE",,"Washington, DC 20019",53,"46th St NE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2018,"2018/12/18 05:00:00+00","SOLAR SYSTEM","Installation of a 9.045kW Solar PV system. Roof mounted, 27 panels on two string inverters","1762 KILBOURNE PL NW, WASHINGTON, DC 20010","1762 KILBOURNE PL NW",20010,38.930329,-77.040804,1,rooftop,"1762 Kilbourne Pl NW",,"Washington, DC 20010",1762,"Kilbourne Pl NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2018,"2018/09/19 04:00:00+00","SOLAR SYSTEM","Installation of a 3.685kW Solar PV system. Roof mounted, 11 panels on a string inverter. This is a revision to an existing permit SOL1800895","1609 FORT DUPONT ST SE, WASHINGTON, DC 20020","1609 FORT DUPONT ST SE",20020,38.866921,-76.946088,1,rooftop,"1609 Ft Dupont St SE",,"Washington, DC 20020",1609,"Ft Dupont St SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2018,"2018/09/04 04:00:00+00","SOLAR SYSTEM","Installation of 2.65kw roof mounted solar system with 10 265w Talesun modules & 10 Enphase IQ6 microinverters.","3678 HIGHWOOD DR SE, WASHINGTON, DC 20020","3678 HIGHWOOD DR SE",20020,38.871949,-76.954845,1,rooftop,"3678 Highwood Dr SE",,"Washington, DC 20020",3678,"Highwood Dr SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2018,"2018/07/19 04:00:00+00","SOLAR SYSTEM","Revision to permit SOL1800207 to change to address on permit and plans from 2200 South Capitol Street, SE to 2390 South Capitol Street, SE.","2390 SOUTH CAPITOL ST SE","2390 SOUTH CAPITOL ST SE",NA,38.862523,-77.001834,1,rooftop,"2390 S Capitol St SE",,"Washington, DC 20020",2390,"S Capitol St SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2018,"2018/11/14 05:00:00+00","SOLAR SYSTEM","Installing a 14.1kw rooftop solar array using 47 trina 300watt panels","1737 VERBENA ST NW, WASHINGTON, DC 20012","1737 VERBENA ST NW",20012,38.993316,-77.03808,1,rooftop,"1737 Verbena St NW",,"Washington, DC 20012",1737,"Verbena St NW",,,Washington,DC,"District of Columbia",20012,US,"Statewide (City of Washington)"
2018,"2018/05/23 04:00:00+00","SOLAR SYSTEM","INSTALLATION OF 62 SOLAR PANELS MOUNTED FLUSH TO ROOF.","1431 LEEGATE RD NW, WASHINGTON, DC 20012","1431 LEEGATE RD NW",20012,38.987094,-77.03442,1,rooftop,"1431 Leegate Rd NW",,"Washington, DC 20012",1431,"Leegate Rd NW",,,Washington,DC,"District of Columbia",20012,US,"Statewide (City of Washington)"
2018,"2018/06/18 04:00:00+00","SOLAR SYSTEM","Install 45 roof mounted solar panels. One inverter, one 60 amp line side tap.13.50. Kw.","858 VENABLE PL NW, WASHINGTON, DC 20012","858 VENABLE PL NW",20012,38.970559,-77.025976,1,rooftop,"858 Venable Pl NW",,"Washington, DC 20012",858,"Venable Pl NW",,,Washington,DC,"District of Columbia",20012,US,"Statewide (City of Washington)"
2018,"2018/11/07 05:00:00+00","SOLAR SYSTEM","REVISION:  Resubmission of SOL1800281, updated drawings to match additional roof fixtures. Was a 67.86 kw roof ballasted solar array originally, now 51.91 kw roof ballasted solar array.","1339 FORT STEVENS DR NW, WASHINGTON, DC 20011","1339 FORT STEVENS DR NW",20011,38.964702,-77.032377,1,rooftop,"1339 Ft Stevens Dr NW",,"Washington, DC 20011",1339,"Ft Stevens Dr NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2018,"2018/01/10 05:00:00+00","SOLAR SYSTEM","INSTALLATION OF 24 SOLAR PANELS AND 13.5 KW ENERGY STORAGE SYSTEM","4477 SEDGWICK ST NW, WASHINGTON, DC 20016","4477 SEDGWICK ST NW",20016,38.941245,-77.087952,1,rooftop,"4477 Sedgwick St NW",,"Washington, DC 20016",4477,"Sedgwick St NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
2018,"2018/05/22 04:00:00+00","SOLAR SYSTEM","Construction of a rooftop photovoltaic panel array including the installation of ancillary transmission equipment.","501 RIGGS RD NE, WASHINGTON, DC 20011","501 RIGGS RD NE",20011,38.95998,-76.999885,1,rooftop,"501 Riggs Rd NE",,"Washington, DC 20011",501,"Riggs Rd NE",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2018,"2018/11/06 05:00:00+00","SOLAR SYSTEM","Install 26 roof mounted solar panels. 7.54Kw.","4449 SEDGWICK ST NW, WASHINGTON, DC 20016","4449 SEDGWICK ST NW",20016,38.94041,-77.086929,1,rooftop,"4449 Sedgwick St NW",,"Washington, DC 20016",4449,"Sedgwick St NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
2018,"2018/05/02 04:00:00+00","SOLAR SYSTEM","To install 5.2 kW size of solar panels with a system height of 3.9 feet on the roof of the building.","637 ALLISON ST NW, WASHINGTON, DC 20011","637 ALLISON ST NW",20011,38.945386,-77.021605,1,rooftop,"637 Allison St NW",,"Washington, DC 20011",637,"Allison St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2018,"2018/01/24 05:00:00+00","SOLAR SYSTEM","installing 13 roof mounted solar panels - 3.835 kW","716 TAYLOR ST NW, WASHINGTON, DC 20011","716 TAYLOR ST NW",20011,38.940699,-77.022432,1,rooftop,"716 Taylor St NW",,"Washington, DC 20011",716,"Taylor St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2018,"2018/06/29 04:00:00+00","SOLAR SYSTEM","Installation of a roof-mounted 133.98 kW solar PV system, consisting of (462) 290 watt panels and a SolarEdge inverter system.","1250 TAYLOR ST NW, WASHINGTON, DC 20011","1250 TAYLOR ST NW",20011,38.940517,-77.02873,1,rooftop,"1250 Taylor St NW",,"Washington, DC 20011",1250,"Taylor St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2018,"2018/05/17 04:00:00+00","SOLAR SYSTEM","To install 6.5 kW size of solar panels with a system height of 1.9 feet on the roof of the building.","5002 7TH PL NW, WASHINGTON, DC 20011","5002 7TH PL NW",20011,38.951111,-77.023131,1,rooftop,"5002 7th Pl NW",,"Washington, DC 20011",5002,"7th Pl NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2018,"2018/06/12 04:00:00+00","SOLAR SYSTEM","Install 119 solar panels on roof of existing condominium building","2410 GOOD HOPE RD SE 1, WASHINGTON, DC 20020","2410 GOOD HOPE RD SE 1",20020,38.862072,-76.970939,1,range_interpolation,"2410 Good Hope Rd SE",1,"Washington, DC 20020",2410,"Good Hope Rd SE",,1,Washington,DC,"District of Columbia",20020,US,"TIGER/Line® from the US Census Bureau"
2018,"2018/06/25 04:00:00+00","SOLAR SYSTEM","Revision to SOL1800605
Installation of 3.7kw roof mounted solar system with 10 327w Sunpower modules and 3.8kw SMA inverter","1505 TUBMAN RD SE, WASHINGTON, DC 20020","1505 TUBMAN RD SE",20020,38.848178,-76.98223,1,rooftop,"1505 Tubman Rd SE",,"Washington, DC 20020",1505,"Tubman Rd SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2018,"2018/01/03 05:00:00+00","ALTERATION AND REPAIR","Additional application in addition to B1800816 (original alteration and repair application for Parkway Overlook Apartments project) as part of the Velocity permitting program. This application is to be included in the Velocity permitting submittal with the original. New proposed work includes interior and exterior demolition, civil site work, alteration and repair of mechanical, plumbing, electrical and structural including interior work tenant improvement and exterior work on units and shared spaces, as well as solar photovoltaic work. Work to take place for the remodeling and improvement of lot 40 of Parkway Overlook Apartments development.","2840 ROBINSON PL SE, WASHINGTON, DC 20020","2840 ROBINSON PL SE",20020,38.851199,-76.986914,1,rooftop,"2840 Robinson Pl SE",,"Washington, DC 20020",2840,"Robinson Pl SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2018,"2018/11/09 05:00:00+00","SOLAR SYSTEM","Installation of a 26.1 Kw roof mounted solar array","615 EDGEWOOD ST NE, WASHINGTON, DC 20017","615 EDGEWOOD ST NE",20017,38.92446,-76.996902,1,rooftop,"615 Edgewood St NE",,"Washington, DC 20017",615,"Edgewood St NE",,,Washington,DC,"District of Columbia",20017,US,"Statewide (City of Washington)"
2018,"2018/03/13 04:00:00+00","SOLAR SYSTEM","installation of a roof mounted solar photovoltaic system.","129 THOMAS ST NW, WASHINGTON, DC 20001","129 THOMAS ST NW",20001,38.916469,-77.013324,1,rooftop,"129 Thomas St NW",,"Washington, DC 20001",129,"Thomas St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
2018,"2018/10/23 04:00:00+00","SOLAR SYSTEM","Installation of a 9.8kW solar pv system. Roof mounted, 28 panels with integrated microinverters","4021 20TH ST NE, WASHINGTON, DC 20018","4021 20TH ST NE",20018,38.939042,-76.975967,1,rooftop,"4021 20th St NE",,"Washington, DC 20018",4021,"20th St NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2018,"2018/11/09 05:00:00+00","SOLAR SYSTEM","Installation of a flush-mounted solar PV system. System size: 24.05 kWp DC.","2100 K ST NW, WASHINGTON, DC 20427","2100 K ST NW",20427,38.902257,-77.046997,1,rooftop,"2100 K St NW",,"Washington, DC 20427",2100,"K St NW",,,Washington,DC,"District of Columbia",20427,US,"Statewide (City of Washington)"
2018,"2018/12/10 05:00:00+00","SOLAR SYSTEM","install a 3 kw (10 panel) solar PV system","457 RIDGE ST NW, WASHINGTON, DC 20001","457 RIDGE ST NW",20001,38.906592,-77.017968,1,rooftop,"457 Ridge St NW",,"Washington, DC 20001",457,"Ridge St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
2019,"2019/12/04 05:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","1348 C ST NE, WASHINGTON, DC 20002","1348 C ST NE",20002,38.893729,-76.986373,1,rooftop,"1348 C St NE",,"Washington, DC 20002",1348,"C St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2019,"2019/12/11 05:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","4626 4TH ST NW, WASHINGTON, DC 20011","4626 4TH ST NW",20011,38.947171,-77.017612,1,rooftop,"4626 4th St NW",,"Washington, DC 20011",4626,"4th St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2019,"2019/12/30 05:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","6611 7TH ST NW, WASHINGTON, DC 20012","6611 7TH ST NW",20012,38.970423,-77.022218,1,rooftop,"6611 7th St NW",,"Washington, DC 20012",6611,"7th St NW",,,Washington,DC,"District of Columbia",20012,US,"Statewide (City of Washington)"
2019,"2019/12/03 05:00:00+00","SOLAR SYSTEM","To install 5.76 kW size of solar panels with a system height of 1.1 feet on roof of building.","512 F ST NE, WASHINGTON, DC 20002","512 F ST NE",20002,38.89752,-76.998993,1,rooftop,"512 F St NE",,"Washington, DC 20002",512,"F St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
